Samples,./barcode02_kr2_output,./barcode02_kr2_output,./barcode02_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,SHARED_class,SHARED_class,SHARED_class,SHARED_phylum,SHARED_phylum,SHARED_phylum,SHARED_SUMMARY,SHARED_SUMMARY,SHARED_SUMMARY,Details,Details
119060,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,20,9,39.0,20,9,39.0,0,0,-inf,0,0,-inf,0,0,-inf,family,Burkholderiaceae
32008,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,5,39.0,11,5,39.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Burkholderia
87882,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.333333333333336,6,6,39.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Burkholderia cepacia complex
68525,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,0,39.333333333333336,21,0,39.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,subphylum,delta/epsilon subdivisions
28221,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,39.0,9,9,39.0,0,0,-inf,0,0,-inf,0,0,-inf,class,Deltaproteobacteria
29547,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,0,39.583333333333336,12,0,39.583333333333336,0,0,-inf,0,0,-inf,0,0,-inf,class,Epsilonproteobacteria
213849,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,2,39.583333333333336,12,2,39.583333333333336,0,0,-inf,0,0,-inf,0,0,-inf,order,Campylobacterales
72294,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,4,39.7,10,4,39.7,0,0,-inf,0,0,-inf,0,0,-inf,family,Campylobacteraceae
2321108,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.666666666666664,6,6,39.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Arcobacter group
203691,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,0,38.72727272727273,11,0,38.72727272727273,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Spirochaetes
203692,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,2,38.72727272727273,11,2,38.72727272727273,0,0,-inf,0,0,-inf,0,0,-inf,class,Spirochaetia
1643686,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,0,38.55555555555556,9,0,38.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,order,Brachyspirales
143786,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,0,38.55555555555556,9,0,38.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,family,Brachyspiraceae
29521,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,38.55555555555556,9,9,38.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,genus,Brachyspira
1783270,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,36,0,38.22222222222222,36,0,38.22222222222222,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,FCB group
68336,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,36,1,38.22222222222222,36,1,38.22222222222222,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Bacteroidetes/Chlorobi group
976,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,35,9,38.285714285714285,35,9,38.285714285714285,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Bacteroidetes
117743,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,0,38.523809523809526,21,0,38.523809523809526,0,0,-inf,0,0,-inf,0,0,-inf,class,Flavobacteriia
200644,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,3,38.523809523809526,21,3,38.523809523809526,0,0,-inf,0,0,-inf,0,0,-inf,order,Flavobacteriales
49546,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,38.0,7,7,38.0,0,0,-inf,0,0,-inf,0,0,-inf,family,Flavobacteriaceae
313602,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,0,39.0,11,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Flavobacteriales incertae sedis
336809,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,0,39.0,11,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Candidatus Sulcia
336810,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,11,39.0,11,11,39.0,0,0,-inf,0,0,-inf,0,0,-inf,species,Candidatus Sulcia muelleri
768503,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,36.6,5,0,36.6,0,0,-inf,0,0,-inf,0,0,-inf,class,Cytophagia
768507,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,36.6,5,5,36.6,0,0,-inf,0,0,-inf,0,0,-inf,order,Cytophagales
1783272,4287,0,326.89923023093064,5494,0,335.53258099745176,4360,0,311.3768348623853,4909,0,322.4114891016501,4249,0,323.3986820428336,4760,0,342.4415966386555,4233,0,328.70281124497984,4846,0,331.8974411886091,3721,0,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,74020,25,84.6796406376655,74020,25,84.6796406376655,3705,0,209.5689328778185,3705,0,209.56231470396267,3705,0,209.5689328778185,no_rank,Terrabacteria group
1239,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,73913,12,84.7452680854518,73913,12,84.7452680854518,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Firmicutes
91061,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,73857,232,84.779939613036,73857,232,84.779939613036,0,0,-inf,0,0,-inf,0,0,-inf,class,Bacilli
1385,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,44081,25,84.38286336516866,44081,25,84.38286336516866,0,0,-inf,0,0,-inf,0,0,-inf,order,Bacillales
90964,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11489,7,106.00243711376099,11489,7,106.00243711376099,0,0,-inf,0,0,-inf,0,0,-inf,family,Staphylococcaceae
1279,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11482,204,106.04311095627939,11482,204,106.04311095627939,0,0,-inf,0,0,-inf,0,0,-inf,genus,Staphylococcus
1280,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11278,10753,107.13885440680971,11278,10753,107.13885440680971,0,0,-inf,0,0,-inf,0,0,-inf,species,Staphylococcus aureus
273036,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,39.44444444444444,9,9,39.44444444444444,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus RF122
523796,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,38.785714285714285,14,14,38.785714285714285,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus ST398
546342,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.6,5,5,38.6,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus str. JKD6008
548470,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,12,41.166666666666664,12,12,41.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus MN8
548473,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,18,40.55555555555556,18,18,40.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus TCH60
585143,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.666666666666664,6,6,38.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus 55/2053
685039,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,16,38.5625,16,16,38.5625,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus ED133
869816,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,135,135,38.41481481481482,135,135,38.41481481481482,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus JKD6159
948563,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,26,26,40.11538461538461,26,26,40.11538461538461,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus O46
985006,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,47,47,40.02127659574468,47,47,40.02127659574468,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus LGA251
1006543,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,38.8,10,10,38.8,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus T0131
1074919,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,12,38.25,12,12,38.25,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus ST228
1118959,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,27,39.407407407407405,27,27,39.407407407407405,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus M013
1196216,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,39.2,5,0,39.2,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus ST72
1193576,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.2,5,5,39.2,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Staphylococcus aureus subsp. aureus CN1
1229492,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,38.625,8,8,38.625,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus 08BA02176
1323661,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,40.666666666666664,6,6,40.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus CA-347
1343064,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,38,38,38.5,38,38,38.5,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus ST772-MRSA-V
1381115,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,119,119,39.30252100840336,119,119,39.30252100840336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus Tager 104
1392476,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,38.57142857142857,7,7,38.57142857142857,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus 6850
1406863,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,40.8,5,5,40.8,0,0,-inf,0,0,-inf,0,0,-inf,strain,Staphylococcus aureus subsp. aureus Z172
186817,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16311,16,62.47421985163386,16311,16,62.47421985163386,0,0,-inf,0,0,-inf,0,0,-inf,family,Bacillaceae
1386,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16295,390,62.495243939858845,16295,390,62.495243939858845,0,0,-inf,0,0,-inf,0,0,-inf,genus,Bacillus
86661,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,319,15,57.27899686520376,319,15,57.27899686520376,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Bacillus cereus group
1392,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,40.714285714285715,7,7,40.714285714285715,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus anthracis
1396,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,238,26,58.66386554621849,238,26,58.66386554621849,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus cereus
526969,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,43,43,48.48837209302326,43,43,48.48837209302326,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus cereus m1550
526973,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,149,149,66.3758389261745,149,149,66.3758389261745,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus cereus m1293
1003239,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,20,20,42.4,20,20,42.4,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus cereus C1L
1405,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,36,36,68.94444444444444,36,36,68.94444444444444,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus mycoides
1428,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,23,18,39.65217391304348,23,18,39.65217391304348,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus thuringiensis
1441,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,41.4,5,5,41.4,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Bacillus thuringiensis serovar morrisoni
185979,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,39.7,10,10,39.7,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Bacillus (in: Bacteria)
653685,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15576,44,63.05046224961478,15576,44,63.05046224961478,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Bacillus subtilis group
1423,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,1459,1427,50.23098012337217,1459,1427,50.23098012337217,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus subtilis
135461,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,32,18,40.09375,32,18,40.09375,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Bacillus subtilis subsp. subtilis
1052588,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.0,5,5,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus subtilis subsp. subtilis str. RO-NN-1
1192196,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,42.0,9,9,42.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus subtilis subsp. subtilis str. BSP1
96241,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14006,102,64.5618306440097,14006,102,64.5618306440097,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus spizizenii
655816,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13886,13886,64.78006625378079,13886,13886,64.78006625378079,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus subtilis subsp. spizizenii str. W23
1052585,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,18,38.888888888888886,18,18,38.888888888888886,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bacillus subtilis subsp. spizizenii TU-B-10
483913,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,37,37,40.0,37,37,40.0,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus inaquosorum
1938374,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,30,5,39.96666666666667,30,5,39.96666666666667,0,0,-inf,0,0,-inf,0,0,-inf,species_subgroup,Bacillus amyloliquefaciens group
492670,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,25,25,40.16,25,25,40.16,0,0,-inf,0,0,-inf,0,0,-inf,species,Bacillus velezensis
186818,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,2,40.77777777777778,9,2,40.77777777777778,0,0,-inf,0,0,-inf,0,0,-inf,family,Planococcaceae
1372,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,1,42.0,7,1,42.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Planococcus
2662419,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,42.333333333333336,6,0,42.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Planococcus
2058136,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,42.333333333333336,6,6,42.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,species,Planococcus sp. MB-3u-03
186820,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16241,0,91.19481559017302,16241,0,91.19481559017302,0,0,-inf,0,0,-inf,0,0,-inf,family,Listeriaceae
1637,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16241,404,91.19481559017302,16241,404,91.19481559017302,0,0,-inf,0,0,-inf,0,0,-inf,genus,Listeria
